path,env_class,edge_case,bucket,bucket_fn,run_mode,surrogate_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5019.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,1.64245,0.000334,0.606988,4.68639,23.53207,1.64245,0.000334,0.606988,4.68639,23.53207,3.908
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5019.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,1.64245,0.000334,0.606988,4.68639,23.53207,0.25297,0.000498,0.638447,4.59291,22.28684,4.763
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5019.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.64245,0.000334,0.606988,4.68639,23.53207,1.63734,0.000331,0.60718,4.67287,23.51371,97.564
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5019.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.64245,0.000334,0.606988,4.68639,23.53207,1.33243,0.050022,0.000256,6.87679,62.60119,10.639
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/164.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.06269,8.9e-05,0.95495,2.14,5.97279,0.90077,0.001768,0.0,4.03106,20.43518,5.512
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/164.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,1.06269,8.9e-05,0.95495,2.14,5.97279,1.13184,8.9e-05,0.0,1.91076,7.94908,3.509
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/164.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,1.06269,8.9e-05,0.95495,2.14,5.97279,1.06269,8.9e-05,0.95495,2.14,5.97279,3.793
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/164.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,1.06269,8.9e-05,0.95495,2.14,5.97279,-0.11576,0.0,0.952865,1.52442,5.07221,4.641
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/164.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.06269,8.9e-05,0.95495,2.14,5.97279,1.05926,8.7e-05,0.955324,2.1623,5.96997,92.683
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/164.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.06269,8.9e-05,0.95495,2.14,5.97279,0.9055,0.001539,0.0,4.08142,20.58109,11.181
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5352.png,night_clear,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.22421,0.000786,0.424021,5.746,35.98217,1.13556,0.275265,7.7e-05,6.19928,94.54859,6.088
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5352.png,night_clear,,B,nir_nir_night_clahe,stateless,,1.22421,0.000786,0.424021,5.746,35.98217,1.4551,0.001798,0.002867,6.477,49.73272,2.028
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5352.png,night_clear,,C,nir_anti_glare_bgr,stateless,,1.22421,0.000786,0.424021,5.746,35.98217,1.30966,0.0,0.424021,5.86471,41.08106,19.19
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5352.png,night_clear,,D,nir_dehaze_lite,stateless,,1.22421,0.000786,0.424021,5.746,35.98217,0.23061,0.001875,0.49726,4.9357,28.73525,5.011
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5352.png,night_clear,,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.22421,0.000786,0.424021,5.746,35.98217,1.2134,0.000792,0.429217,5.70866,35.9876,100.809
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5352.png,night_clear,,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.22421,0.000786,0.424021,5.746,35.98217,1.13733,0.259955,0.000158,6.24855,94.84313,24.625
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/4109.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.12074,0.000437,0.493038,4.6893,21.98758,1.03816,0.053614,0.0,6.85984,62.33473,5.566
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/4109.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,1.12074,0.000437,0.493038,4.6893,21.98758,1.19014,0.000495,0.002751,5.34204,28.29447,2.219
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/4109.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,1.12074,0.000437,0.493038,4.6893,21.98758,1.12074,0.000437,0.493038,4.6893,21.98758,3.7
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/4109.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,1.12074,0.000437,0.493038,4.6893,21.98758,0.16456,0.0,0.727562,4.04129,20.64635,4.581
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/4109.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.12074,0.000437,0.493038,4.6893,21.98758,1.11491,0.000428,0.491953,4.68824,21.9697,94.444
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/4109.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.12074,0.000437,0.493038,4.6893,21.98758,1.0409,0.051309,3e-06,6.88021,62.80733,10.061
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1232.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.92967,5.7e-05,0.926111,1.60581,8.00586,0.92046,0.01206,0.0,2.72847,34.85787,5.486
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1232.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,0.92967,5.7e-05,0.926111,1.60581,8.00586,1.0637,5.7e-05,0.0,1.63493,12.93243,2.254
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1232.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,0.92967,5.7e-05,0.926111,1.60581,8.00586,0.92967,5.7e-05,0.926111,1.60581,8.00586,3.702
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1232.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,0.92967,5.7e-05,0.926111,1.60581,8.00586,-0.14525,0.0,0.932686,1.40151,6.98153,4.609
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1232.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,0.92967,5.7e-05,0.926111,1.60581,8.00586,0.92454,5.4e-05,0.926105,1.61784,8.00607,92.722
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1232.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,0.92967,5.7e-05,0.926111,1.60581,8.00586,0.92595,0.011448,0.0,2.73261,35.19926,10.197
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1218.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.13991,0.000629,0.510819,4.83071,23.37341,1.03835,0.090341,1e-06,6.76499,77.00409,5.316
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1218.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,1.13991,0.000629,0.510819,4.83071,23.37341,1.22508,0.000671,0.004225,5.61762,33.39063,2.692
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1218.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,1.13991,0.000629,0.510819,4.83071,23.37341,1.13991,0.000629,0.510819,4.83071,23.37341,3.733
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1218.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,1.13991,0.000629,0.510819,4.83071,23.37341,0.17527,0.000148,0.594399,4.3456,22.3858,4.673
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1218.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.13991,0.000629,0.510819,4.83071,23.37341,1.13529,0.000628,0.51027,4.83052,23.36131,99.232
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1218.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.13991,0.000629,0.510819,4.83071,23.37341,1.04242,0.082731,8e-06,6.80415,77.4819,10.624
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/169.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.14736,0.000633,0.465289,5.00856,25.36431,1.04255,0.094664,0.0,6.85278,74.68927,5.396
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/169.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,1.14736,0.000633,0.465289,5.00856,25.36431,1.23501,0.000674,0.002182,5.61323,34.66705,2.392
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/169.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,1.14736,0.000633,0.465289,5.00856,25.36431,1.14736,0.000633,0.465289,5.00856,25.36431,3.778
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/169.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,1.14736,0.000633,0.465289,5.00856,25.36431,0.17437,0.001555,0.5992,4.36451,25.55095,5.803
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/169.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.14736,0.000633,0.465289,5.00856,25.36431,1.14262,0.000635,0.464687,5.0141,25.3507,90.693
